csv_file_name,peak_area,RT1_center,RT2_center,RT1_start,RT2_start,RT1_end,RT2_end,sample_name,label
230901_06_ALH83100_300uLDCM_100oC24h.csv,38817.14,8041.168,2.128,8041.168,2.2,8044.672,2.056,ALH 83100,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,889808.7000000001,7200.208,1.488,7200.208,1.536,7203.712,1.44,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,842696.9999999999,8146.288,1.392,8146.288,1.432,8149.792,1.344,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,265107.96,7729.312,1.44,7729.312,1.496,7732.816,1.384,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,276011.19,7936.048,1.384,7936.048,1.432,7939.552,1.328,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,5577123.27,6485.392,1.296,6485.392,1.344,6488.896,1.24,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,591585.4800000001,8146.288,1.384,8146.288,1.432,8149.792,1.336,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,240818.61,7729.312,1.44,7729.312,1.504,7732.816,1.368,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,94780.0,7936.048,1.384,7936.048,1.416,7939.552,1.344,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,1080455.01,6485.392,1.296,6485.392,1.344,6488.896,1.24,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,3406574.2499999995,9709.072,1.944,9705.568,2.016,9712.576,1.872,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,457347.04999999993,7767.856,1.584,7767.856,1.6,7771.36,1.568,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1214408.7699999998,6558.976,1.176,6558.976,1.208,6562.48,1.136,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2678185.91,7564.624,1.48,7564.624,1.536,7568.128,1.416,Lignite,1
231003_03_Utha_Soil_300uLDCM_100oC24h.csv,43996.46,10945.984,3.296,10945.984,3.328,10945.984,3.256,Utah Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,79666.0,7231.744,1.632,7231.744,1.672,7235.248,1.592,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,112978.28,6485.392,1.288,6485.392,1.328,6488.896,1.24,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,68999.55999999998,6569.488,1.16,6569.488,1.184,6572.992,1.128,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,39252.0,7025.008,1.168,7025.008,1.208,7025.008,1.128,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1848260.59,7753.84,2.24,7753.84,2.32,7757.344,2.152,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,345606.57,7960.576,2.008,7960.576,2.032,7964.08,1.984,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,210976.22,6443.344,1.224,6443.344,1.248,6443.344,1.2,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,488742.58,7357.888,1.536,7357.888,1.592,7361.392,1.48,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,550802.2300000001,7564.624,1.48,7564.624,1.544,7568.128,1.416,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1744054.9200000002,7753.84,2.24,7753.84,2.32,7757.344,2.152,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,211210.76000000004,9754.624,1.912,9754.624,1.976,9758.128,1.848,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,197293.75,9779.152,1.896,9775.648,1.936,9782.656,1.848,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,137192.87,6926.896,1.472,6926.896,1.52,6926.896,1.416,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,71691.19,7617.184,1.336,7617.184,1.368,7617.184,1.304,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,56279.04,8622.832,2.4,8622.832,2.496,8622.832,2.304,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,58110.69,7308.832,1.376,7301.824,1.408,7315.84,1.344,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,40179.93000000001,7238.752,1.384,7231.744,1.4,7249.264,1.368,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,45422.64,7347.376,1.2,7343.872,1.248,7350.88,1.152,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1309181.4099999992,7837.936,2.44,7837.936,2.536,7841.44,2.344,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,649743.64,7610.176,2.008,7610.176,2.064,7613.68,1.952,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,410407.89,6881.344,1.432,6881.344,1.48,6881.344,1.384,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,633674.3999999999,8167.312,1.608,8167.312,1.672,8170.816,1.536,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,617782.6,7119.616,1.224,7119.616,1.272,7123.12,1.168,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,661570.02,7529.584,1.184,7526.08,1.232,7533.088,1.128,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,122656.59,7214.224,1.936,7207.216,1.952,7224.736,1.912,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,139254.92,7067.056,1.872,7067.056,1.944,7070.56,1.8,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,50959.09,7245.76,1.568,7245.76,1.592,7249.264,1.544,Orgueil,0
231003_01_AZ_400uLDCM_100oC24h.csv,109160.2,7694.272,1.256,7694.272,1.408,7697.776,1.096,AZ,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,238735.82,8622.832,2.4,8622.832,2.504,8622.832,2.296,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,90933.3,7837.936,2.432,7837.936,2.488,7837.936,2.376,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,52781.05,6881.344,1.432,6881.344,1.464,6881.344,1.4,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,125236.05,7119.616,1.216,7119.616,1.256,7123.12,1.176,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,86843.25,7529.584,1.176,7529.584,1.208,7533.088,1.144,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,58071.5,6951.424,1.984,6951.424,2.008,6951.424,1.952,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,308804.00999999995,8622.832,2.4,8622.832,2.504,8626.336,2.296,LEW 85311,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1632624.8599999996,8247.904,2.416,8240.896,2.56,8254.912,2.264,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,38881.01,7003.984,1.912,6996.976,1.936,7010.992,1.888,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,54767.98,7123.12,1.824,7123.12,1.896,7123.12,1.744,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,157238.62,7032.016,1.784,7028.512,1.888,7039.024,1.68,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,56465.57999999999,7182.688,1.768,7175.68,1.8,7189.696,1.728,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,69672.91,7273.792,1.688,7270.288,1.728,7280.8,1.64,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,241880.28000000017,7410.448,1.584,7392.928,1.664,7427.968,1.496,Orgueil,0
231003_01_AZ_400uLDCM_100oC24h.csv,90592.06,7694.272,2.424,7694.272,2.552,7697.776,2.296,AZ,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,64993.88999999999,7032.016,1.544,7032.016,1.608,7035.52,1.48,LEW 85311,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,61732.44,7774.864,2.184,7774.864,2.224,7778.368,2.144,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,197478.6000000001,7109.104,1.888,7102.096,1.952,7119.616,1.824,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,50469.54,7014.496,1.928,7007.488,1.944,7021.504,1.904,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,44514.94,7063.552,1.912,7063.552,1.944,7067.056,1.872,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,102088.60000000003,7312.336,1.904,7301.824,1.928,7322.848,1.872,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,644615.8500000002,7263.28,1.704,7245.76,1.84,7284.304,1.568,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,134095.29,7035.52,1.736,7035.52,1.808,7039.024,1.664,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,154048.03000000003,7767.856,1.92,7767.856,2.016,7771.36,1.824,LEW 85311,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,85180.93000000001,7032.016,1.536,7032.016,1.592,7035.52,1.48,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,115287.26,9446.272,1.88,9442.768,1.936,9449.776,1.824,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,90002.0,8633.344,1.704,8633.344,1.76,8636.848,1.648,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1907618.98,8212.864,1.832,8212.864,1.896,8216.368,1.76,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,160994.04,8279.44,1.872,8279.44,1.92,8282.944,1.824,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,69925.26000000001,8177.824,2.048,8177.824,2.112,8181.328,1.976,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,85753.57,8104.24,1.992,8104.24,2.056,8107.744,1.92,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,122290.78,9446.272,1.888,9442.768,1.96,9449.776,1.808,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2418181.9000000004,7957.072,1.912,7953.568,2.0,7960.576,1.824,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,564848.04,7960.576,1.92,7957.072,1.992,7964.08,1.84,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,111241.0,9992.896,2.56,9992.896,2.624,9996.4,2.488,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,189900.0,9901.792,2.44,9898.288,2.512,9905.296,2.36,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,101809.0,8146.288,1.392,8146.288,1.44,8149.792,1.344,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1031699.7199999996,10175.104,2.64,10168.096,2.744,10185.616,2.528,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,484451.77,7957.072,1.912,7953.568,2.0,7960.576,1.824,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,97405.5,7936.048,1.392,7936.048,1.416,7939.552,1.36,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,50958.0,7960.576,1.912,7960.576,1.968,7960.576,1.856,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,223255.51,7200.208,1.488,7200.208,1.536,7203.712,1.44,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,212779.05,7729.312,1.432,7729.312,1.48,7732.816,1.376,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,114496.61,7936.048,1.376,7936.048,1.408,7939.552,1.336,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,153478.0,6488.896,1.288,6488.896,1.336,6488.896,1.24,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,255867.95,7879.984,1.504,7879.984,1.552,7883.488,1.456,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,8810460.98,7729.312,1.432,7729.312,1.496,7732.816,1.368,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,56144.0,7389.424,1.224,7389.424,1.264,7389.424,1.184,Murchison Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,43930.75,6485.392,1.296,6485.392,1.336,6488.896,1.248,Orgueil,0
230901_08_LEW85311_300uLDCM_100oC24h.csv,43157.0,7210.72,1.128,7210.72,1.168,7214.224,1.088,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1531898.43,7960.576,2.008,7960.576,2.08,7964.08,1.936,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,663972.5899999999,6558.976,1.176,6558.976,1.208,6562.48,1.136,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2089911.46,7729.312,1.44,7729.312,1.504,7732.816,1.376,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1968939.52,7960.576,2.008,7960.576,2.08,7964.08,1.936,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2584911.360000001,7336.864,1.264,7336.864,1.312,7340.368,1.208,Lignite,1
230823_04_Murchison_Soil_300uLDCM_100oC24h-001.csv,68669.76000000001,8265.424,1.488,8265.424,1.528,8268.928,1.448,Murchison Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,1714484.0400000005,7610.176,2.016,7610.176,2.104,7613.68,1.92,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,547412.85,7336.864,1.264,7336.864,1.312,7340.368,1.216,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,2773537.900000001,7610.176,2.016,7610.176,2.112,7613.68,1.92,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2594832.89,6923.392,1.104,6923.392,1.144,6926.896,1.056,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,209174.0,7319.344,1.176,7319.344,1.224,7322.848,1.128,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,51278.0,7427.968,1.2,7427.968,1.224,7427.968,1.176,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,68098.0,7039.024,1.12,7039.024,1.144,7039.024,1.088,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,223520.89,7610.176,2.008,7610.176,2.04,7613.68,1.976,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,549454.92,6923.392,1.104,6923.392,1.144,6926.896,1.056,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,52616.90999999999,7434.976,1.208,7427.968,1.24,7441.984,1.168,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,40170.5,7319.344,1.176,7319.344,1.208,7322.848,1.136,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,122361.71,6919.888,1.152,6912.88,1.2,6930.4,1.104,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,43013.0,7035.52,1.128,7035.52,1.168,7039.024,1.088,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,254928.27,8601.808,1.128,8601.808,1.168,8605.312,1.08,Lignite,1
230823_05_Antarctica_Soil_300uLDCM_100oC24h-001.csv,118156.78000000004,7242.256,1.16,7235.248,1.216,7249.264,1.104,Antarctica Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,125386.97,8265.424,1.84,8265.424,1.88,8268.928,1.792,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,197227.98,8020.144,1.688,8020.144,1.736,8023.648,1.64,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,118054.0,7922.032,1.672,7922.032,1.72,7922.032,1.616,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,82900.67,7827.424,1.616,7827.424,1.64,7830.928,1.584,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2381551.91,10420.384,2.528,10416.88,2.648,10423.888,2.408,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,631104.0,10420.384,2.536,10413.376,2.648,10427.392,2.416,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,295980.01,8349.52,2.256,8349.52,2.352,8353.024,2.16,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1327928.4600000004,8212.864,1.832,8212.864,1.904,8216.368,1.752,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,156155.5,8279.44,1.88,8279.44,1.944,8282.944,1.808,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,320575.8300000001,8212.864,1.832,8212.864,1.912,8216.368,1.744,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,114980.0,7053.04,1.168,7053.04,1.192,7056.544,1.144,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,195825.1300000001,7725.808,1.48,7718.8,1.568,7732.816,1.392,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,99850.49000000002,7936.048,1.384,7936.048,1.432,7939.552,1.328,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,59072.82,8310.976,2.344,8310.976,2.408,8310.976,2.28,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,5502373.409999999,7936.048,1.384,7936.048,1.44,7939.552,1.32,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,58503.25,8286.448,2.216,8286.448,2.28,8286.448,2.144,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,76397.25,7879.984,1.504,7879.984,1.552,7883.488,1.448,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,38068.780000000006,8030.656,1.432,8030.656,1.472,8030.656,1.392,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,38344.0,7459.504,1.312,7459.504,1.352,7459.504,1.272,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,63437.88,6716.656,1.12,6716.656,1.16,6720.16,1.08,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2257786.799999999,8013.136,1.576,8013.136,1.64,8016.64,1.504,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2655388.7500000005,7729.312,1.432,7729.312,1.496,7732.816,1.368,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,863196.3500000001,7936.048,1.384,7936.048,1.408,7939.552,1.352,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,112212.90000000004,8619.328,2.584,8619.328,2.632,8622.832,2.536,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,251743.14000000004,8310.976,2.352,8310.976,2.44,8314.48,2.256,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,84265.0,7610.176,1.336,7606.672,1.36,7613.68,1.312,Orgueil,0
230830_03_Lignite_300uLDCM_100oC24h-001.csv,5394135.859999999,7627.696,1.248,7624.192,1.312,7631.2,1.184,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,1548647.4899999998,7627.696,1.24,7624.192,1.296,7631.2,1.184,Lignite,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,8138822.249999998,7529.584,1.184,7526.08,1.24,7533.088,1.12,Lignite,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,204209.89,7894.0,1.816,7894.0,1.88,7894.0,1.744,Orgueil,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,147907.75,7624.192,1.312,7624.192,1.352,7627.696,1.264,Green River Shale Soil,1
230830_03_Lignite_300uLDCM_100oC24h-001.csv,2080772.4900000007,7529.584,1.184,7526.08,1.232,7533.088,1.128,Lignite,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,86505.31999999999,8514.208,1.408,8514.208,1.456,8517.712,1.36,Green River Shale Soil,1
230901_08_LEW85311_300uLDCM_100oC24h.csv,38355.26,7161.664,1.448,7158.16,1.472,7168.672,1.416,LEW 85311,0
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,175707.32,8020.144,1.688,8020.144,1.728,8023.648,1.64,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,57944.0,7922.032,1.664,7922.032,1.696,7922.032,1.632,Green River Shale Soil,1
230823_07_Green_River_Shale_Soil_500uLDCM_100oC24h.csv,85216.56,7827.424,1.616,7827.424,1.64,7830.928,1.584,Green River Shale Soil,1
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,75743.81,7060.048,1.92,7056.544,1.96,7063.552,1.872,Orgueil,0
230830_02_Orgueil_300uLDCM_100oC24h-001.csv,44623.5,7221.232,1.912,7221.232,1.944,7221.232,1.88,Orgueil,0
